id,abstract_len,title,pub_date,cite_count,pub_type,pmid,which_athr,athr_id,athr_name,raw_affl,inst,inst_id,which_affl
W1509372357,213,Multiple mechanisms for inhibition of low density lipoprotein oxidation by novel cyclic nitrone spin traps.,1994-11-01,23,journal-article,7961741,1,A5005687831,Craig E. Thomas,"Marion Merrell Dow Research Institute, Cincinnati, Ohio 45215.",,,1
W1509372357,213,Multiple mechanisms for inhibition of low density lipoprotein oxidation by novel cyclic nitrone spin traps.,1994-11-01,23,journal-article,7961741,2,A5045627226,David F. Ohlweiler,"Marion Merrell Dow Research Institute, Cincinnati, Ohio 45215.",,,1
W1509372357,213,Multiple mechanisms for inhibition of low density lipoprotein oxidation by novel cyclic nitrone spin traps.,1994-11-01,23,journal-article,7961741,3,A5035372773,B. Kalyanaraman,"Marion Merrell Dow Research Institute, Cincinnati, Ohio 45215.",,,1
W2122845637,153,Characterization and activation of naturally occurring abortive complexes of UDP-galactose 4-epimerase from Escherichia coli.,1994-12-01,23,journal-article,7989316,1,A5038937967,Janeen L. Vanhooke,"Institute for Enzyme Research, Graduate School.",Amano Enzyme (Japan),I4210114529,1
W2122845637,153,Characterization and activation of naturally occurring abortive complexes of UDP-galactose 4-epimerase from Escherichia coli.,1994-12-01,23,journal-article,7989316,2,A5010083595,Perry A. Frey,"Institute for Enzyme Research, Graduate School.",Amano Enzyme (Japan),I4210114529,1
W1589902814,129,Purification and characterization of a late Golgi compartment from Saccharomyces cerevisiae.,1994-11-01,22,journal-article,7961747,1,A5055750422,Eric A. Whitters,"Department of Cell Biology, University of Alabama at Birmingham 35294-0005.",University of Alabama at Birmingham,I32389192,1
W1589902814,129,Purification and characterization of a late Golgi compartment from Saccharomyces cerevisiae.,1994-11-01,22,journal-article,7961747,2,A5005483400,Todd P. McGee,"Department of Cell Biology, University of Alabama at Birmingham 35294-0005.",University of Alabama at Birmingham,I32389192,1
W1589902814,129,Purification and characterization of a late Golgi compartment from Saccharomyces cerevisiae.,1994-11-01,22,journal-article,7961747,3,A5022522725,Vytas A. Bankaitis,"Department of Cell Biology, University of Alabama at Birmingham 35294-0005.",University of Alabama at Birmingham,I32389192,1
W1529045066,217,Modification of GTP-activated calcium translocation by fatty acyl-CoA esters. Evidence for a GTP-induced prefusion event.,1994-12-01,20,journal-article,7989331,1,A5018483054,Krystyna E. Rys-Sikora,"Department of Biological Chemistry, University of Maryland, School of Medicine, Baltimore, 21201.","University of Maryland, Baltimore",I126744593,1
W1529045066,217,Modification of GTP-activated calcium translocation by fatty acyl-CoA esters. Evidence for a GTP-induced prefusion event.,1994-12-01,20,journal-article,7989331,2,A5039907497,Tarun Kanti Ghosh,"Department of Biological Chemistry, University of Maryland, School of Medicine, Baltimore, 21201.","University of Maryland, Baltimore",I126744593,1
W1529045066,217,Modification of GTP-activated calcium translocation by fatty acyl-CoA esters. Evidence for a GTP-induced prefusion event.,1994-12-01,20,journal-article,7989331,3,A5013483031,Donald L. Gill,"Department of Biological Chemistry, University of Maryland, School of Medicine, Baltimore, 21201.","University of Maryland, Baltimore",I126744593,1
W2157447886,144,Mutations at histidine 412 alter zinc binding and eliminate transferase activity in Escherichia coli alkaline phosphatase.,1994-12-01,20,journal-article,7989332,1,A5046846944,Lan Ma,"Department of Chemistry, Merkert Chemistry Center, Boston College, Chestnut Hill, Massachusetts, 02167",Boston College,I103531236,1
W2157447886,144,Mutations at histidine 412 alter zinc binding and eliminate transferase activity in Escherichia coli alkaline phosphatase.,1994-12-01,20,journal-article,7989332,2,A5059952544,Evan R. Kantrowitz,"Department of Chemistry, Merkert Chemistry Center, Boston College, Chestnut Hill, Massachusetts, 02167",Boston College,I103531236,1
W1591712454,128,Role of tumor necrosis factor receptors in the activation of nuclear factor kappa B in human histiocytic lymphoma U-937 cells.,1994-12-01,16,journal-article,7989309,1,A5078008829,H.L.Y. Chan,"Department of Clinical Immunology and Biological Therapy, University of Texas, M.D. Anderson Cancer Center, Houston 77030.",The University of Texas MD Anderson Cancer Center,I1343551460,1
W1591712454,128,Role of tumor necrosis factor receptors in the activation of nuclear factor kappa B in human histiocytic lymphoma U-937 cells.,1994-12-01,16,journal-article,7989309,2,A5048675624,Bharat B. Aggarwal,Experimental Therapeutics,,,1
W1510504354,148,"Novel regulation of pyruvate dehydrogenase phosphatase purified from anaerobic muscle mitochondria of the adult parasitic nematode, Ascaris suum.",1994-12-01,11,journal-article,7989326,1,A5087685241,Hebok Song,"Department of Biology, University of Toledo, Ohio 43606-3390.",University of Toledo,I90871651,1
W1510504354,148,"Novel regulation of pyruvate dehydrogenase phosphatase purified from anaerobic muscle mitochondria of the adult parasitic nematode, Ascaris suum.",1994-12-01,11,journal-article,7989326,2,A5064511940,Richard Komuniecki,"Department of Biology, University of Toledo, Ohio 43606-3390.",University of Toledo,I90871651,1
W1511974988,176,"Evidence that cell surface beta 1,4-galactosyltransferase spontaneously galactosylates an underlying laminin substrate during fibroblast migration.",1994-12-01,11,journal-article,7989353,1,A5084603996,Paul C. Begovac,"Department of Biochemistry and Molecular Biology, University of Texas M D. Anderson Cancer Center, Houston 77030.",The University of Texas MD Anderson Cancer Center,I1343551460,1
W1511974988,176,"Evidence that cell surface beta 1,4-galactosyltransferase spontaneously galactosylates an underlying laminin substrate during fibroblast migration.",1994-12-01,11,journal-article,7989353,2,A5014979192,Yue Shi,"Department of Biochemistry and Molecular Biology, University of Texas M D. Anderson Cancer Center, Houston 77030.",The University of Texas MD Anderson Cancer Center,I1343551460,1
W1511974988,176,"Evidence that cell surface beta 1,4-galactosyltransferase spontaneously galactosylates an underlying laminin substrate during fibroblast migration.",1994-12-01,11,journal-article,7989353,3,A5068356022,David A. Mansfield,"Department of Biochemistry and Molecular Biology, University of Texas M D. Anderson Cancer Center, Houston 77030.",The University of Texas MD Anderson Cancer Center,I1343551460,1
W1511974988,176,"Evidence that cell surface beta 1,4-galactosyltransferase spontaneously galactosylates an underlying laminin substrate during fibroblast migration.",1994-12-01,11,journal-article,7989353,4,A5029959891,Barry D. Shur,"Department of Biochemistry and Molecular Biology, University of Texas M D. Anderson Cancer Center, Houston 77030.",The University of Texas MD Anderson Cancer Center,I1343551460,1
W1545851699,142,Role of hydrophobicity of phenylalanine beta 85 and leucine beta 88 in the acceptor pocket for valine beta 6 during hemoglobin S polymerization.,1994-12-01,11,journal-article,7989324,1,A5001403055,K. Adachi,"Division of Hematology, University of Pennsylvania School of Medicine, Children's Hospital of Philadelphia, Pennsylvania 19104.",Children's Hospital of Philadelphia,I1335321130,1
W1545851699,142,Role of hydrophobicity of phenylalanine beta 85 and leucine beta 88 in the acceptor pocket for valine beta 6 during hemoglobin S polymerization.,1994-12-01,11,journal-article,7989324,1,A5001403055,K. Adachi,"Division of Hematology, University of Pennsylvania School of Medicine, Children's Hospital of Philadelphia, Pennsylvania 19104.",University of Pennsylvania,I79576946,2
W1545851699,142,Role of hydrophobicity of phenylalanine beta 85 and leucine beta 88 in the acceptor pocket for valine beta 6 during hemoglobin S polymerization.,1994-12-01,11,journal-article,7989324,2,A5021303556,Lattupally R. Reddy,"Division of Hematology, University of Pennsylvania School of Medicine, Children's Hospital of Philadelphia, Pennsylvania 19104.",Children's Hospital of Philadelphia,I1335321130,1
W1545851699,142,Role of hydrophobicity of phenylalanine beta 85 and leucine beta 88 in the acceptor pocket for valine beta 6 during hemoglobin S polymerization.,1994-12-01,11,journal-article,7989324,2,A5021303556,Lattupally R. Reddy,"Division of Hematology, University of Pennsylvania School of Medicine, Children's Hospital of Philadelphia, Pennsylvania 19104.",University of Pennsylvania,I79576946,2
W1545851699,142,Role of hydrophobicity of phenylalanine beta 85 and leucine beta 88 in the acceptor pocket for valine beta 6 during hemoglobin S polymerization.,1994-12-01,11,journal-article,7989324,3,A5038834229,Saul Surrey,"Division of Hematology, University of Pennsylvania School of Medicine, Children's Hospital of Philadelphia, Pennsylvania 19104.",Children's Hospital of Philadelphia,I1335321130,1
W1545851699,142,Role of hydrophobicity of phenylalanine beta 85 and leucine beta 88 in the acceptor pocket for valine beta 6 during hemoglobin S polymerization.,1994-12-01,11,journal-article,7989324,3,A5038834229,Saul Surrey,"Division of Hematology, University of Pennsylvania School of Medicine, Children's Hospital of Philadelphia, Pennsylvania 19104.",University of Pennsylvania,I79576946,2
W1590593241,220,Dual pathways for GTP-dependent regulation of chemoattractant-activated K+ conductance in murine J774 monocytes.,1994-12-01,10,journal-article,7989321,1,A5037652595,Yihong Fan,"Department of Zoology and Genetics, Iowa State University, Ames 50011-3223.",Iowa State University,I173911158,1
W1590593241,220,Dual pathways for GTP-dependent regulation of chemoattractant-activated K+ conductance in murine J774 monocytes.,1994-12-01,10,journal-article,7989321,2,A5010027667,Michael A. McCloskey,"Department of Zoology and Genetics, Iowa State University, Ames 50011-3223.",Iowa State University,I173911158,1
W1584149880,170,The mechanism of inactivation of human factor V and human factor Va by activated protein C.,1994-12-01,366,journal-article,7989361,1,A5004201765,Michael Kalafatis,"Department of Biochemistry, University of Vermont, College of Medicine, Burlington 05405–0068.",University of Vermont,I111236770,1
W1584149880,170,The mechanism of inactivation of human factor V and human factor Va by activated protein C.,1994-12-01,366,journal-article,7989361,2,A5030350498,Matthew D. Rand,"Department of Biochemistry, University of Vermont, College of Medicine, Burlington 05405–0068.",University of Vermont,I111236770,1
W1584149880,170,The mechanism of inactivation of human factor V and human factor Va by activated protein C.,1994-12-01,366,journal-article,7989361,3,A5073708136,KG Mann,"Department of Biochemistry, University of Vermont, College of Medicine, Burlington 05405–0068.",University of Vermont,I111236770,1
W1542710115,70,Sperm from mice carrying a targeted mutation of the acrosin gene can penetrate the oocyte zona pellucida and effect fertilization.,1994-12-01,309,journal-article,7989357,1,A5030819348,Tadashi Baba,"Institute of Applied Biochemistry, University of Tsukuba, Ibaraki, Japan",Institute of Applied Biochemistry,I4210159482,1
W1542710115,70,Sperm from mice carrying a targeted mutation of the acrosin gene can penetrate the oocyte zona pellucida and effect fertilization.,1994-12-01,309,journal-article,7989357,1,A5030819348,Tadashi Baba,"Institute of Applied Biochemistry, University of Tsukuba, Ibaraki, Japan",University of Tsukuba,I146399215,2
W1542710115,70,Sperm from mice carrying a targeted mutation of the acrosin gene can penetrate the oocyte zona pellucida and effect fertilization.,1994-12-01,309,journal-article,7989357,2,A5031580625,Sadahiro Azuma,"Institute of Applied Biochemistry, University of Tsukuba, Ibaraki, Japan",Institute of Applied Biochemistry,I4210159482,1
W1542710115,70,Sperm from mice carrying a targeted mutation of the acrosin gene can penetrate the oocyte zona pellucida and effect fertilization.,1994-12-01,309,journal-article,7989357,2,A5031580625,Sadahiro Azuma,"Institute of Applied Biochemistry, University of Tsukuba, Ibaraki, Japan",University of Tsukuba,I146399215,2
W1542710115,70,Sperm from mice carrying a targeted mutation of the acrosin gene can penetrate the oocyte zona pellucida and effect fertilization.,1994-12-01,309,journal-article,7989357,3,A5027904371,Shin‐ichi Kashiwabara,"Institute of Applied Biochemistry, University of Tsukuba, Ibaraki, Japan",Institute of Applied Biochemistry,I4210159482,1
